0.0236699	1.3324e-42
0.0239066	9.75184e-44
0.0241457	3.22622e-44
0.0243871	1.57739e-44
0.024631	9.26898e-45
0.0248773	6.0639e-45
0.0251261	4.25681e-45
0.0253774	3.14104e-45
0.0256311	2.40546e-45
0.0258874	1.89593e-45
0.0261463	1.51973e-45
0.0264078	1.21642e-45
0.0266719	9.785e-46
0.0269386	7.94396e-46
0.027208	6.51989e-46
0.02748	5.41131e-46
0.0277548	4.54007e-46
0.0280324	3.84792e-46
0.0283127	3.29193e-46
0.0285958	2.84051e-46
0.0288818	2.47021e-46
0.0291706	2.16355e-46
0.0294623	1.90731e-46
0.029757	1.69144e-46
0.0300545	1.5082e-46
0.0303551	1.35154e-46
0.0306586	1.21517e-46
0.0309652	1.09516e-46
0.0312749	9.89557e-47
0.0315876	8.96534e-47
0.0319035	8.1447e-47
0.0322225	7.41932e-47
0.0325447	6.77671e-47
0.0328702	6.20605e-47
0.0331989	5.698e-47
0.0335309	5.24454e-47
0.0338662	4.83875e-47
0.0342049	4.47469e-47
0.0345469	4.14725e-47
0.0348924	3.85201e-47
0.0352413	3.58516e-47
0.0355937	3.34341e-47
0.0359496	3.1239e-47
0.0363091	2.92415e-47
0.0366722	2.74199e-47
0.037039	2.57536e-47
0.0374093	2.42206e-47
0.0377834	2.28082e-47
0.0381613	2.15055e-47
0.0385429	2.03028e-47
0.0389283	1.91912e-47
0.0393176	1.81625e-47
0.0397108	1.72096e-47
0.0401079	1.63257e-47
0.040509	1.55051e-47
0.040914	1.47422e-47
0.0413232	1.40323e-47
0.0417364	1.33709e-47
0.0421538	1.27541e-47
0.0425753	1.21782e-47
0.0430011	1.16399e-47
0.0434311	1.11363e-47
0.0438654	1.06646e-47
0.044304	1.02224e-47
0.0447471	9.80751e-48
0.0451946	9.41779e-48
0.0456465	9.0514e-48
0.046103	8.70647e-48
0.046564	8.38105e-48
0.0470296	8.07383e-48
0.0474999	7.78358e-48
0.0479749	7.50919e-48
0.0484547	7.24961e-48
0.0489392	7.00389e-48
0.0494286	6.77113e-48
0.0499229	6.55051e-48
0.0504221	6.34127e-48
0.0509264	6.1427e-48
0.0514356	5.95413e-48
0.05195	5.77496e-48
0.0524695	5.60462e-48
0.0529942	5.44259e-48
0.0535241	5.28836e-48
0.0540594	5.14149e-48
0.0546	5.00155e-48
0.055146	4.86815e-48
0.0556974	4.7409e-48
0.0562544	4.61947e-48
0.0568169	4.50354e-48
0.0573851	4.3928e-48
0.0579589	4.28697e-48
0.0585385	4.18574e-48
0.0591239	4.08885e-48
0.0597152	3.99607e-48
0.0603123	3.9072e-48
0.0609154	3.82203e-48
0.0615246	3.74039e-48
0.0621398	3.6621e-48
0.0627612	3.587e-48
0.0633888	3.51493e-48
0.0640227	3.44575e-48
0.064663	3.37932e-48
0.0653096	3.31551e-48
0.0659627	3.2542e-48
0.0666223	3.19527e-48
0.0672885	3.13862e-48
0.0679614	3.08414e-48
0.068641	3.03174e-48
0.0693275	2.98133e-48
0.0700207	2.93281e-48
0.0707209	2.88611e-48
0.0714281	2.84114e-48
0.0721424	2.79784e-48
0.0728638	2.75613e-48
0.0735925	2.71595e-48
0.0743284	2.67724e-48
0.0750717	2.63992e-48
0.0758224	2.60393e-48
0.0765806	2.56924e-48
0.0773464	2.53577e-48
0.0781199	2.50349e-48
0.0789011	2.47235e-48
0.0796901	2.44231e-48
0.080487	2.41333e-48
0.0812919	2.38536e-48
0.0821048	2.35837e-48
0.0829259	2.33232e-48
0.0837551	2.30719e-48
0.0845927	2.28293e-48
0.0854386	2.25952e-48
0.086293	2.23693e-48
0.0871559	2.21513e-48
0.0880275	2.19408e-48
0.0889077	2.17378e-48
0.0897968	2.15419e-48
0.0906948	2.13528e-48
0.0916017	2.11704e-48
0.0925178	2.09945e-48
0.0934429	2.08248e-48
0.0943774	2.06612e-48
0.0953211	2.05034e-48
0.0962743	2.03513e-48
0.0972371	2.02047e-48
0.0982095	2.00634e-48
0.0991916	1.99272e-48
0.100183	1.97961e-48
0.101185	1.96698e-48
