5.050725839065526	1.645952584655258e-45
5.148645492832994	1.3451112598878613e-45
5.248463538811686	1.0925333061292645e-45
5.364913113006834	8.764269649244885e-46
5.468923992087798	7.20607580145873e-46
5.574951355450866	5.9373446804636976e-46
5.651941394406405	4.9453020522480026e-46
5.789241189607594	4.0370807744597505e-46
5.873216895401876	3.3122109637440467e-46
6.016350437916428	2.6696181848448064e-46
6.153587346842366	2.117571305973827e-46
6.290119232986449	1.7286722464219357e-46
6.429680401869755	1.3946276939126917e-46
6.572338065292932	1.1384996489879973e-46
6.718160926309351	9.214618132955252e-47
6.867219212312101	7.482049874729199e-47
7.019584708855018	6.114507566843974e-47
7.933119621195132	2.571974120156227e-47
8.140336356085198	2.1614802623962828e-47
8.45130227304056	1.705941876671005e-47
8.623030742093974	1.417073741494511e-47
8.862843278846084	1.1710692192899957e-47
9.129792691376535	9.662610373580156e-48
9.411821160874315	8.042746232674233e-48
10.477150813890368	4.340572668697587e-48
10.925800689203758	3.329903596778173e-48
11.299793364000056	2.6939595663009108e-48
11.62821651847646	2.220028347835678e-48
12.03935113848009	1.8233722602124756e-48
12.660295116516359	1.5088847521459858e-48
13.26466112587768	1.2388464173893034e-48
13.93605344255851	1.0100019155556503e-48
14.681646406480397	8.361800356304464e-49
15.509615488532646	6.951860234856036e-49
16.42928317767833	5.807253998013357e-49
17.45128909502178	4.9521413356031326e-49
18.536870281218377	4.272694511172761e-49
19.68998152238151	3.738647996800676e-49
20.914823617476564	3.3541210302999645e-49
22.21585868188503	3.044594681691889e-49
23.597826402947884	2.759319725196296e-49
25.06576130670701	2.516444874834762e-49
26.625011098747738	2.362216882617444e-49
28.28125614595868	2.2243777598585664e-49
30.0405301701806	2.1044177692111936e-49
31.909242229132257	2.0476853427881922e-49
33.89420006468937	1.9909271830039334e-49
36.00263490357505	1.9631408201333177e-49
38.24222780081119	1.9266946434120117e-49
40.62113762189987	1.910217040565561e-49
43.148030765674335	1.9161925275517646e-49
45.8321127361008	1.9402819846363913e-49
48.68316167804657	1.9433143826700844e-49
51.71156399918682	1.9662089434318754e-49
54.92835220782021	1.9831695345034626e-49
66.9223442132983	2.196761128353248e-49
71.08533970426478	2.2488269624047192e-49
75.50729999482905	2.3165522417654664e-49
80.20433434275412	2.3900466143551267e-49
113.56810914085138	3.08214780412738e-49
199.39484789228928	4.751386613891801e-49
211.21828730148954	5.076643045038261e-49
364.5884533797014	8.494070108800994e-49
387.26817426097523	8.992296925841816e-49
666.6407971062877	1.5113904434367992e-48
708.110095067555	1.6075559985781582e-48
798.9481242201944	1.8214749417322238e-48
848.6477795108689	1.9253060916927777e-48
901.4390694911207	2.047807944161596e-48
957.5143135039693	2.1815083295913533e-48
1017.0777943788785	2.322124073880651e-48
1080.346502636713	2.4640955190001158e-48
1147.5509269889658	2.6025256354802216e-48
1375.3038586067812	3.124251673768844e-48
1460.8565066706444	3.315264087804334e-48
1551.7310736289614	3.51795473590208e-48
1648.258616688732	3.7301239077705664e-48
1750.7907869210223	3.958178509855632e-48
1859.701110330308	4.2001760540031796e-48
1975.3863486144744	4.4604504521582904e-48
2098.2679445727485	4.7183962523425784e-48
2228.7935574271783	4.9485723713207266e-48
2367.4386936509136	5.2757800953060463e-48
2514.7084392443426	5.655450319788468e-48
2671.1392997698363	6.001216708300134e-48
2837.301154848366	6.373097088281367e-48
3013.7993342382115	6.757460968139928e-48
3201.2768230590277	7.170602759216672e-48
3400.4166041948174	7.603064505723699e-48
3611.9441464092993	8.06160818264467e-48
3836.630047237879	8.51450026865993e-48
4075.29284028427	8.978802670121302e-48
4328.801977148907	9.55009882130875e-48
4598.0809948521855	1.0237369347717085e-47
4884.110880291622	1.084631658626486e-47
5187.933643989651	1.151843567970107e-47
5510.656116151205	1.2213116863186124e-47
5853.453978860349	1.295980988875809e-47
6217.576049105061	1.375215469025946e-47
6604.348828233473	1.4581552306511475e-47
7015.1813344152015	1.5436845505193952e-47
7451.570235712542	1.6265923085713005e-47
7915.105302461251	1.7341452606558617e-47
8407.475198824255	1.847366761921109e-47
8930.473634616688	1.961843456695011e-47
9460.020486155134	2.0749719002089191e-47
