3.0200e+00	2.2165e-37 
3.3113e+00	1.9752e-39
3.6308e+00	1.8687e-40
3.9811e+00	3.8034e-41
4.3652e+00	1.1844e-41
4.7863e+00	4.8337e-42
5.2481e+00	2.3747e-42
5.7544e+00	1.3358e-42
6.3096e+00	8.3301e-43
6.9183e+00	5.6333e-43
7.5858e+00	4.0656e-43
8.3176e+00	3.0942e-43
9.1201e+00	2.4605e-43
1.0000e+01	2.0295e-43
1.0965e+01	1.7265e-43
1.2023e+01	1.3662e-43
1.3183e+01	6.3981e-44
1.4454e+01	3.4786e-44
1.5849e+01	2.1154e-44
1.7378e+01	1.4034e-44
1.9055e+01	9.9824e-45
2.0893e+01	7.5157e-45
2.2909e+01	5.9319e-45
2.5119e+01	4.8712e-45
3.1623e+01	3.4137e-45
3.9811e+01	2.7697e-45
5.0119e+01	2.4946e-45
6.3096e+01	2.4257e-45
7.9433e+01	2.4980e-45
1.0000e+02	2.6875e-45
1.2589e+02	2.9903e-45
1.5849e+02	3.4155e-45
1.9953e+02	3.9818e-45
2.5119e+02	4.7171e-45
3.1623e+02	5.6595e-45
1.0000e+03	1.5771e-44
3.1623e+03	4.7927e-44
1.0000e+04	1.4967e-43
1.0000e+05	1.4889e-42
