4.314782622790828	9.46816887720596e-40
4.416374912317517	6.203820156813895e-40
4.622664512683167	3.775597040099944e-40
4.783763058541943	2.739014838000191e-40
5.078179092572489	1.488860429238588e-40
5.487797240479917	7.103335200960034e-41
6.165000593756769	3.3883373764394624e-41
6.819148996753879	1.9446905548615644e-41
7.144045404736064	8.349047134038616e-42
7.372170690723392	5.178360087099477e-42
7.564031794701789	3.6311441031248627e-42
7.760886093325844	2.558618801700684e-42
7.9628635347312295	1.8293646553001053e-42
8.20515703459773	1.3000113026188056e-42
8.491104427749425	9.060272115195357e-43
8.7870170063699	6.31444746949698e-43
9.132263045282587	4.400684120333536e-43
9.531802134074502	3.0646376746582216e-43
9.948821170901326	2.159256083359135e-43
10.428645174250633	1.5429128771782176e-43
10.978520533567522	1.0844073272785196e-43
11.50800614626265	7.84344503259101e-44
12.063028443358366	5.678628322829562e-44
12.753574978467185	4.147833880542984e-44
13.541512913683585	2.989926437058762e-44
14.43983056576213	2.193713758446939e-44
15.53017421678363	1.6001766803284878e-44
16.9187993457477	1.159358272016981e-44
18.43158790790149	8.526914028830869e-45
20.07964193346173	6.163368901047037e-45
22.063199775889057	4.763544710736131e-45
24.242702432835117	3.9235163661461975e-45
26.637506219258594	3.097409301451913e-45
29.268879554450727	2.5783943692666128e-45
32.1601918483489	2.2812971012071354e-45
35.337121046894715	2.067172793327512e-45
38.82788167966102	1.9285766364401485e-45
42.66347543505493	1.867309700585847e-45
46.877966488472765	1.81519328669602e-45
51.508784028615274	1.814340932243605e-45
56.597054668720276	1.8134889780285188e-45
62.18796769488067	1.8126374238628235e-45
68.33117639524274	1.8238344557250924e-45
75.08123903431797	1.9582526361314037e-45
82.4981033887316	2.0914585505794656e-45
90.64763914760388	2.1897495613005016e-45
99.60222290584889	2.323253168384895e-45
109.44138094575665	2.4714396448832533e-45
120.25249551544793	2.685434267274337e-45
132.13158087670772	2.887177739137962e-45
145.18413601433446	3.1164458552198176e-45
159.52608157997537	3.3639199405217246e-45
175.28478939150997	3.6310457142344664e-45
192.60021363104005	3.924582585309756e-45
211.62613378773307	4.236230061509152e-45
232.53152038417937	4.596935019354546e-45
255.50203561537728	4.9422801436190707e-45
280.74168222762415	5.377340862574112e-45
308.4746152811191	5.788982694033328e-45
338.9471328866719	6.273579240194348e-45
373.2280951306018	6.921428055964547e-45
408.63648928610337	7.505099304979584e-45
449.64478899510146	8.155786418534092e-45
494.0627348167106	8.968329894024408e-45
542.8684862112937	9.706195204093016e-45
596.4954904576491	1.0504768050819636e-44
655.4200127170867	1.1767707478888483e-44
720.1653657775068	1.3182484243227563e-44
836.5904432306281	1.4772357792460182e-44
959.4657847539484	1.7153810906450333e-44
