5	2.98e-39
7	7.96e-41
8	2.47e-41
9	1.02e-41
10	4.88e-42
15	7.83e-43
20	3.81e-43
30	2.32e-43
40	2.16e-43
50	2.25e-43
70	2.58e-43
80	2.71e-43
100	3.23e-43
120	3.56e-43
150	4.49e-43
200	5.55e-43
300	8.29e-43
500	1.25e-42
700	1.86e-42
1000	2.66e-42
3300	8.45e-42
10000	2.66e-41
