0.005	9.06091e-44
0.006	2.9713e-45
0.007	8.7351e-46
0.008	4.59734e-46
0.009	3.18229e-46
0.01	2.54021e-46
0.02	1.92455e-46
0.03	2.43356e-46
0.04	2.98951e-46
0.05	3.68136e-46
0.06	4.15474e-46
0.07	4.72356e-46
0.08	5.27707e-46
0.09	5.84744e-46
0.1	6.39629e-46
0.2	1.06032e-45
0.3	1.36326e-45
0.4	1.57516e-45
0.5	1.72648e-45
0.6	1.83472e-45
0.7	1.91269e-45
0.8	1.96724e-45
0.9	2.00247e-45
1	2.03079e-45
2	1.99644e-45
2.1	1.98462e-45
2.2	1.97153e-45
2.3	1.9586e-45
2.4	1.9465e-45
2.5	1.93399e-45
2.6	1.92069e-45
2.7	1.90782e-45
2.8	1.8955e-45
2.9	1.8835e-45
3	1.87161e-45
3.1	1.86052e-45
3.2	1.84912e-45
3.3	1.83863e-45
3.4	1.82819e-45
3.5	1.81844e-45
3.6	1.80851e-45
3.7	1.79874e-45
3.8	1.78969e-45
3.9	1.7801e-45
4	1.77158e-45
4.1	1.76305e-45
4.2	1.75561e-45
4.3	1.74732e-45
4.4	1.73942e-45
4.5	1.73272e-45
4.6	1.72512e-45
4.7	1.71844e-45
4.8	1.71196e-45
4.9	1.7058e-45
5	1.69907e-45
5.2	1.68818e-45
5.4	1.67743e-45
5.6	1.66719e-45
5.8	1.65778e-45
6	1.64936e-45
6.5	1.63058e-45
7	1.61566e-45
7.5	1.60367e-45
8	1.59426e-45
8.5	1.58689e-45
9	1.58167e-45
9.5	1.57827e-45
10	1.57641e-45
11	1.57638e-45
12	1.58123e-45
13	1.58918e-45
14	1.59977e-45
15	1.61317e-45
16	1.62885e-45
17	1.64563e-45
18	1.66423e-45
19	1.68403e-45
20	1.70478e-45
22	1.74902e-45
24	1.79618e-45
26	1.84571e-45
28	1.89743e-45
30	1.95024e-45
32	2.00419e-45
34	2.05933e-45
36	2.11538e-45
38	2.17211e-45
40	2.22937e-45
42	2.28757e-45
44	2.34587e-45
46	2.4047e-45
48	2.46398e-45
50	2.5236e-45
55	2.67388e-45
60	2.82589e-45
65	2.9789e-45
70	3.13279e-45
75	3.28725e-45
80	3.44263e-45
85	3.59856e-45
90	3.75491e-45
95	3.91192e-45
100	4.06883e-45
110	4.3844e-45
120	4.70057e-45
130	5.01737e-45
140	5.33513e-45
150	5.65298e-45
160	5.97096e-45
170	6.28986e-45
180	6.60863e-45
190	6.92755e-45
200	7.24714e-45
220	7.88667e-45
240	8.52616e-45
260	9.16647e-45
280	9.80706e-45
300	1.04478e-44
320	1.10891e-44
340	1.17296e-44
360	1.23713e-44
380	1.30138e-44
400	1.3654e-44
420	1.42957e-44
440	1.49376e-44
460	1.55787e-44
480	1.62206e-44
500	1.68617e-44
550	1.84662e-44
600	2.00724e-44
650	2.16768e-44
700	2.32815e-44
750	2.48862e-44
800	2.64925e-44
850	2.80993e-44
900	2.97055e-44
950	3.13103e-44
1000	3.29167e-44
1100	3.61262e-44
1200	3.93394e-44
1300	4.25489e-44
1400	4.57617e-44
1500	4.89735e-44
1600	5.21874e-44
1700	5.53984e-44
1800	5.86081e-44
1900	6.18222e-44
2000	6.50323e-44
2200	7.14609e-44
2400	7.78853e-44
2600	8.43059e-44
2800	9.07327e-44
3000	9.71541e-44
3200	1.03579e-43
3400	1.10004e-43
3600	1.16424e-43
3800	1.22844e-43
4000	1.29267e-43
4200	1.35701e-43
4400	1.42132e-43
4600	1.48545e-43
4800	1.54968e-43
5000	1.61404e-43
5500	1.7746e-43
6000	1.93512e-43
6500	2.09589e-43
7000	2.25634e-43
7500	2.41695e-43
8000	2.57756e-43
8500	2.73815e-43
9000	2.89874e-43
9500	3.0593e-43
10000	3.22014e-43
