8.229999999999999538e-01 1.681999999999994863e-41
8.870422714288096477e-01 5.661000336811483599e-42
9.357933639431302852e-01 2.727977822490490104e-42
9.767050564764117038e-01 1.609034826442080787e-42
1.019415911196210445e+00 9.930325775119587741e-43
1.063988169182445542e+00 6.385238279201168019e-43
1.110484578911386855e+00 4.259399722965649379e-43
1.159059415567730067e+00 2.928042951116280118e-43
1.209883052199674403e+00 2.060460628112075598e-43
1.436183832244326553e+00 7.763034715882747686e-44
1.564566074028195253e+00 5.459139675809815547e-44
1.704437443850609357e+00 4.061946577689115273e-44
1.856798858250402917e+00 3.253794707722070467e-44
2.022651230439889591e+00 2.802730097601304758e-44
2.202995460730684307e+00 2.478273592644708609e-44
2.399790615866309818e+00 2.260087387691019247e-44
2.614602264207694482e+00 2.125565101331873943e-44
2.848388491761613572e+00 2.123604247500001034e-44
3.103151140373281880e+00 2.175972196513562138e-44
3.380412992520292814e+00 2.233995076091278725e-44
3.682133077443019875e+00 2.350958102561602377e-44
4.011314123825259870e+00 2.537257574626597963e-44
4.370000800915257777e+00 2.759078106904534772e-44
4.760631155634723832e+00 2.939991836723324166e-44
6.704860326658565128e+00 3.499948428191489996e-44
7.304296817627279559e+00 3.574561371693052383e-44
7.957697154328005062e+00 3.660381127696972543e-44
8.669065001486609745e+00 3.782344511014274769e-44
9.443841167660542268e+00 4.017938277276025869e-44
1.028903202444233500e+01 4.273071494838396916e-44
1.120972791819676573e+01 4.526710174066799357e-44
1.220893115714885369e+01 4.842911004757389355e-44
1.329778928995342646e+01 5.172162990471143816e-44
1.448673876343464606e+01 5.468695456870864809e-44
1.578536030630913523e+01 5.762455900048174327e-44
1.719930231143111854e+01 6.061265874386255480e-44
1.873292555902574463e+01 6.338136003589708783e-44
2.040624904287900421e+01 6.629069391701997623e-44
2.222970984965841623e+01 6.940846778311611484e-44
2.421767949246996565e+01 7.330555913435200806e-44
2.754000000000000270e+01 8.019000000000026996e-44
