5,1.84e-36
6,2.18e-37
7,4.83e-38
8,1.57e-38
10,3.25e-39
15,4.32e-40
20,1.75e-40
30,8.47e-41
40,6.74e-41
50,6.38e-41
60,6.47e-41
80,7.17e-41
100,8.15e-41
400,2.64e-40
1000,6.41e-40
10000,6.32e-39
